WARNING (------): DXF version not recognised or not release 12-15.
ASCII DXF release 15 is recommended
XRECORD: name="ACDB_RECOMPOSE_DATA", handle="4C1", group="280", value="     1"
LINE: layer="Hidden (ANSI)", p1=(554086,844043), p2=(559247,844043)
LINE entity, line 11730
WARNING (011740): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(559247,837591), p2=(554086,837591)
LINE entity, line 11756
WARNING (011766): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(547634,844043), p2=(552795,844043)
LINE entity, line 11782
WARNING (011792): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552795,837591), p2=(547634,837591)
LINE entity, line 11808
WARNING (011818): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(560537,844043), p2=(565699,844043)
LINE entity, line 11834
WARNING (011844): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565699,837591), p2=(560537,837591)
LINE entity, line 11860
LINE: layer="Visible (ANSI)", p1=(549389,839991), p2=(549389,841642)
LINE entity, line 11884
LINE: layer="Visible (ANSI)", p1=(551040,839991), p2=(549389,839991)
LINE entity, line 11908
LINE: layer="Visible (ANSI)", p1=(551040,841642), p2=(551040,839991)
LINE entity, line 11932
LINE: layer="Visible (ANSI)", p1=(551040,841642), p2=(549389,841642)
LINE entity, line 11956
LINE: layer="Visible (ANSI)", p1=(549897,841134), p2=(549389,841642)
LINE entity, line 11980
LINE: layer="Visible (ANSI)", p1=(550532,841134), p2=(549897,841134)
LINE entity, line 12004
LINE: layer="Visible (ANSI)", p1=(550532,841134), p2=(551040,841642)
LINE entity, line 12028
LINE: layer="Visible (ANSI)", p1=(550532,841134), p2=(550532,840499)
LINE entity, line 12052
LINE: layer="Visible (ANSI)", p1=(551040,839991), p2=(550532,840499)
LINE entity, line 12076
LINE: layer="Visible (ANSI)", p1=(550532,840499), p2=(549897,840499)
LINE entity, line 12100
LINE: layer="Visible (ANSI)", p1=(549897,840499), p2=(549897,841134)
LINE entity, line 12124
LINE: layer="Visible (ANSI)", p1=(549897,840499), p2=(549389,839991)
LINE entity, line 12148
LINE: layer="Visible (ANSI)", p1=(562292,839991), p2=(562292,841642)
LINE entity, line 12172
LINE: layer="Visible (ANSI)", p1=(563943,839991), p2=(562292,839991)
LINE entity, line 12196
LINE: layer="Visible (ANSI)", p1=(563943,841642), p2=(563943,839991)
LINE entity, line 12220
LINE: layer="Visible (ANSI)", p1=(563943,841642), p2=(562292,841642)
LINE entity, line 12244
LINE: layer="Visible (ANSI)", p1=(562800,841134), p2=(562292,841642)
LINE entity, line 12268
LINE: layer="Visible (ANSI)", p1=(563435,841134), p2=(562800,841134)
LINE entity, line 12292
LINE: layer="Visible (ANSI)", p1=(563435,841134), p2=(563943,841642)
LINE entity, line 12316
LINE: layer="Visible (ANSI)", p1=(563435,841134), p2=(563435,840499)
LINE entity, line 12340
LINE: layer="Visible (ANSI)", p1=(563943,839991), p2=(563435,840499)
LINE entity, line 12364
LINE: layer="Visible (ANSI)", p1=(563435,840499), p2=(562800,840499)
LINE entity, line 12388
LINE: layer="Visible (ANSI)", p1=(562800,840499), p2=(562800,841134)
LINE entity, line 12412
LINE: layer="Visible (ANSI)", p1=(562800,840499), p2=(562292,839991)
LINE entity, line 12436
LINE: layer="Visible (ANSI)", p1=(555841,839991), p2=(555841,841642)
LINE entity, line 12460
LINE: layer="Visible (ANSI)", p1=(557492,839991), p2=(555841,839991)
LINE entity, line 12484
LINE: layer="Visible (ANSI)", p1=(557492,841642), p2=(557492,839991)
LINE entity, line 12508
LINE: layer="Visible (ANSI)", p1=(557492,841642), p2=(555841,841642)
LINE entity, line 12532
LINE: layer="Visible (ANSI)", p1=(556349,841134), p2=(555841,841642)
LINE entity, line 12556
LINE: layer="Visible (ANSI)", p1=(556984,841134), p2=(556349,841134)
LINE entity, line 12580
LINE: layer="Visible (ANSI)", p1=(556984,841134), p2=(557492,841642)
LINE entity, line 12604
LINE: layer="Visible (ANSI)", p1=(556984,841134), p2=(556984,840499)
LINE entity, line 12628
LINE: layer="Visible (ANSI)", p1=(557492,839991), p2=(556984,840499)
LINE entity, line 12652
LINE: layer="Visible (ANSI)", p1=(556984,840499), p2=(556349,840499)
LINE entity, line 12676
LINE: layer="Visible (ANSI)", p1=(556349,840499), p2=(556349,841134)
LINE entity, line 12700
LINE: layer="Visible (ANSI)", p1=(556349,840499), p2=(555841,839991)
LINE entity, line 12724
LINE: layer="Visible (ANSI)", p1=(542938,839991), p2=(542938,841642)
LINE entity, line 12748
LINE: layer="Visible (ANSI)", p1=(544589,839991), p2=(542938,839991)
LINE entity, line 12772
LINE: layer="Visible (ANSI)", p1=(544589,841642), p2=(544589,839991)
LINE entity, line 12796
LINE: layer="Visible (ANSI)", p1=(544589,841642), p2=(542938,841642)
LINE entity, line 12820
LINE: layer="Visible (ANSI)", p1=(543446,841134), p2=(542938,841642)
LINE entity, line 12844
LINE: layer="Visible (ANSI)", p1=(544081,841134), p2=(543446,841134)
LINE entity, line 12868
LINE: layer="Visible (ANSI)", p1=(544081,841134), p2=(544589,841642)
LINE entity, line 12892
LINE: layer="Visible (ANSI)", p1=(544081,841134), p2=(544081,840499)
LINE entity, line 12916
LINE: layer="Visible (ANSI)", p1=(544589,839991), p2=(544081,840499)
LINE entity, line 12940
LINE: layer="Visible (ANSI)", p1=(544081,840499), p2=(543446,840499)
LINE entity, line 12964
LINE: layer="Visible (ANSI)", p1=(543446,840499), p2=(543446,841134)
LINE entity, line 12988
LINE: layer="Visible (ANSI)", p1=(543446,840499), p2=(542938,839991)
LINE entity, line 13012
WARNING (013022): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(539902,844043), p2=(539902,837591)
LINE entity, line 13038
WARNING (013048): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561276,838912), p2=(564959,838912)
LINE entity, line 13064
WARNING (013074): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564959,838912), p2=(565023,838912)
LINE entity, line 13090
WARNING (013100): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565023,838912), p2=(566979,838912)
LINE entity, line 13116
WARNING (013126): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(539902,838912), p2=(541858,838912)
LINE entity, line 13142
WARNING (013152): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541858,838912), p2=(541922,838912)
LINE entity, line 13168
WARNING (013178): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541922,838912), p2=(545605,838912)
LINE entity, line 13194
WARNING (013204): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545605,838912), p2=(545668,838912)
LINE entity, line 13220
WARNING (013230): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545668,838912), p2=(548310,838912)
LINE entity, line 13246
WARNING (013256): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548310,838912), p2=(548373,838912)
LINE entity, line 13272
WARNING (013282): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548373,838912), p2=(552056,838912)
LINE entity, line 13298
WARNING (013308): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552056,838912), p2=(552120,838912)
LINE entity, line 13324
WARNING (013334): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552120,838912), p2=(554761,838912)
LINE entity, line 13350
WARNING (013360): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554761,838912), p2=(554825,838912)
LINE entity, line 13376
WARNING (013386): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554825,838912), p2=(558508,838912)
LINE entity, line 13402
WARNING (013412): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558508,838912), p2=(558571,838912)
LINE entity, line 13428
WARNING (013438): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558571,838912), p2=(561213,838912)
LINE entity, line 13454
WARNING (013464): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561213,838912), p2=(561276,838912)
LINE entity, line 13480
WARNING (013490): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561276,842722), p2=(561276,838912)
LINE entity, line 13506
WARNING (013516): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561276,842722), p2=(564959,842722)
LINE entity, line 13532
WARNING (013542): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562356,840309), p2=(562356,841325)
LINE entity, line 13558
WARNING (013568): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562356,840309), p2=(563880,840309)
LINE entity, line 13584
WARNING (013594): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(563880,840309), p2=(563880,841325)
LINE entity, line 13610
WARNING (013620): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562356,841325), p2=(563880,841325)
LINE entity, line 13636
WARNING (013646): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564959,842722), p2=(564959,838912)
LINE entity, line 13662
WARNING (013672): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561213,842722), p2=(561213,838912)
LINE entity, line 13688
WARNING (013698): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561213,842722), p2=(561276,842722)
LINE entity, line 13714
WARNING (013724): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564959,842722), p2=(565023,842722)
LINE entity, line 13740
WARNING (013750): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565023,842722), p2=(565023,838912)
LINE entity, line 13766
WARNING (013776): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558571,842722), p2=(561213,842722)
LINE entity, line 13792
WARNING (013802): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558508,842722), p2=(558571,842722)
LINE entity, line 13818
WARNING (013828): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554825,842722), p2=(558508,842722)
LINE entity, line 13844
WARNING (013854): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554761,842722), p2=(554825,842722)
LINE entity, line 13870
WARNING (013880): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552120,842722), p2=(554761,842722)
LINE entity, line 13896
WARNING (013906): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552056,842722), p2=(552120,842722)
LINE entity, line 13922
WARNING (013932): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548373,842722), p2=(552056,842722)
LINE entity, line 13948
WARNING (013958): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548310,842722), p2=(548373,842722)
LINE entity, line 13974
WARNING (013984): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545668,842722), p2=(548310,842722)
LINE entity, line 14000
WARNING (014010): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545668,842722), p2=(545605,842722)
LINE entity, line 14026
WARNING (014036): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541922,842722), p2=(545605,842722)
LINE entity, line 14052
WARNING (014062): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541922,842722), p2=(541858,842722)
LINE entity, line 14078
WARNING (014088): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(539902,842722), p2=(541858,842722)
LINE entity, line 14104
WARNING (014114): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565023,842722), p2=(566979,842722)
LINE entity, line 14130
WARNING (014140): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541858,838912), p2=(541858,842722)
LINE entity, line 14156
WARNING (014166): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541922,842722), p2=(541922,838912)
LINE entity, line 14182
WARNING (014192): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545605,842722), p2=(545605,838912)
LINE entity, line 14208
WARNING (014218): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545668,838912), p2=(545668,842722)
LINE entity, line 14234
WARNING (014244): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(543001,840309), p2=(543001,841325)
LINE entity, line 14260
WARNING (014270): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(543001,840309), p2=(544525,840309)
LINE entity, line 14286
WARNING (014296): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(544525,840309), p2=(544525,841325)
LINE entity, line 14312
WARNING (014322): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(543001,841325), p2=(544525,841325)
LINE entity, line 14338
WARNING (014348): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(543382,841325), p2=(543382,840309)
LINE entity, line 14364
WARNING (014374): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(544144,840309), p2=(544144,841325)
LINE entity, line 14390
WARNING (014400): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548310,842722), p2=(548310,838912)
LINE entity, line 14416
WARNING (014426): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548373,842722), p2=(548373,838912)
LINE entity, line 14442
WARNING (014452): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552056,842722), p2=(552056,838912)
LINE entity, line 14468
WARNING (014478): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552120,842722), p2=(552120,838912)
LINE entity, line 14494
WARNING (014504): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549453,840309), p2=(549453,841325)
LINE entity, line 14520
WARNING (014530): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549453,840309), p2=(550977,840309)
LINE entity, line 14546
WARNING (014556): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(550977,840309), p2=(550977,841325)
LINE entity, line 14572
WARNING (014582): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549453,841325), p2=(550977,841325)
LINE entity, line 14598
WARNING (014608): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549834,841325), p2=(549834,840309)
LINE entity, line 14624
WARNING (014634): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(550596,840309), p2=(550596,841325)
LINE entity, line 14650
WARNING (014660): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554761,842722), p2=(554761,838912)
LINE entity, line 14676
WARNING (014686): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554825,842722), p2=(554825,838912)
LINE entity, line 14702
WARNING (014712): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558508,842722), p2=(558508,838912)
LINE entity, line 14728
WARNING (014738): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558571,842722), p2=(558571,838912)
LINE entity, line 14754
WARNING (014764): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555904,840309), p2=(555904,841325)
LINE entity, line 14780
WARNING (014790): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555904,840309), p2=(557428,840309)
LINE entity, line 14806
WARNING (014816): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557428,840309), p2=(557428,841325)
LINE entity, line 14832
WARNING (014842): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555904,841325), p2=(557428,841325)
LINE entity, line 14858
WARNING (014868): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(556285,841325), p2=(556285,840309)
LINE entity, line 14884
WARNING (014894): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557047,840309), p2=(557047,841325)
LINE entity, line 14910
WARNING (014920): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(566979,844043), p2=(566979,837591)
LINE entity, line 14936
WARNING (014946): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(539902,837591), p2=(541182,837591)
LINE entity, line 14962
WARNING (014972): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(546344,837591), p2=(547634,837591)
LINE entity, line 14988
WARNING (014998): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552795,837591), p2=(554086,837591)
LINE entity, line 15014
WARNING (015024): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(559247,837591), p2=(560537,837591)
LINE entity, line 15040
WARNING (015050): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565699,837591), p2=(566979,837591)
LINE entity, line 15066
WARNING (015076): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(539902,844043), p2=(541182,844043)
LINE entity, line 15092
WARNING (015102): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(546344,844043), p2=(547634,844043)
LINE entity, line 15118
WARNING (015128): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552795,844043), p2=(554086,844043)
LINE entity, line 15144
WARNING (015154): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(559247,844043), p2=(560537,844043)
LINE entity, line 15170
WARNING (015180): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565699,844043), p2=(566979,844043)
LINE entity, line 15196
WARNING (015206): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545795,842849), p2=(545795,838785)
LINE entity, line 15222
WARNING (015232): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545795,838785), p2=(541731,838785)
LINE entity, line 15248
WARNING (015258): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541731,838785), p2=(541731,842849)
LINE entity, line 15274
WARNING (015284): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(541731,842849), p2=(545795,842849)
LINE entity, line 15300
WARNING (015310): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552247,842849), p2=(552247,838785)
LINE entity, line 15326
WARNING (015336): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(552247,838785), p2=(548183,838785)
LINE entity, line 15352
WARNING (015362): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548183,838785), p2=(548183,842849)
LINE entity, line 15378
WARNING (015388): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548183,842849), p2=(552247,842849)
LINE entity, line 15404
WARNING (015414): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558698,842849), p2=(558698,838785)
LINE entity, line 15430
WARNING (015440): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(558698,838785), p2=(554634,838785)
LINE entity, line 15456
WARNING (015466): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554634,838785), p2=(554634,842849)
LINE entity, line 15482
WARNING (015492): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(554634,842849), p2=(558698,842849)
LINE entity, line 15508
WARNING (015518): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565150,842849), p2=(565150,838785)
LINE entity, line 15534
WARNING (015544): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(565150,838785), p2=(561086,838785)
LINE entity, line 15560
WARNING (015570): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561086,838785), p2=(561086,842849)
LINE entity, line 15586
WARNING (015596): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561086,842849), p2=(565150,842849)
LINE entity, line 15612
WARNING (015622): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545033,842087), p2=(545033,839547)
LINE entity, line 15638
WARNING (015648): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545033,839547), p2=(545795,838785)
LINE entity, line 15664
WARNING (015674): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545033,842087), p2=(545795,842849)
LINE entity, line 15690
WARNING (015700): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542874,839928), p2=(542874,841706)
LINE entity, line 15716
WARNING (015726): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542874,841706), p2=(544652,841706)
LINE entity, line 15742
WARNING (015752): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(544652,839928), p2=(544652,841706)
LINE entity, line 15768
WARNING (015778): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542874,839928), p2=(544652,839928)
LINE entity, line 15794
WARNING (015804): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542493,839547), p2=(542493,842087)
LINE entity, line 15820
WARNING (015830): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545033,839547), p2=(542493,839547)
LINE entity, line 15846
WARNING (015856): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542493,839547), p2=(541731,838785)
LINE entity, line 15872
WARNING (015882): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542493,842087), p2=(541731,842849)
LINE entity, line 15898
WARNING (015908): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542493,842087), p2=(545033,842087)
LINE entity, line 15924
WARNING (015934): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551485,842087), p2=(551485,839547)
LINE entity, line 15950
WARNING (015960): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551485,839547), p2=(552247,838785)
LINE entity, line 15976
WARNING (015986): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551485,842087), p2=(552247,842849)
LINE entity, line 16002
WARNING (016012): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549326,839928), p2=(549326,841706)
LINE entity, line 16028
WARNING (016038): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549326,841706), p2=(551104,841706)
LINE entity, line 16054
WARNING (016064): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551104,839928), p2=(551104,841706)
LINE entity, line 16080
WARNING (016090): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549326,839928), p2=(551104,839928)
LINE entity, line 16106
WARNING (016116): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548945,839547), p2=(548945,842087)
LINE entity, line 16132
WARNING (016142): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551485,839547), p2=(548945,839547)
LINE entity, line 16158
WARNING (016168): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548945,839547), p2=(548183,838785)
LINE entity, line 16184
WARNING (016194): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548945,842087), p2=(548183,842849)
LINE entity, line 16210
WARNING (016220): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548945,842087), p2=(551485,842087)
LINE entity, line 16236
WARNING (016246): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557936,842087), p2=(557936,839547)
LINE entity, line 16262
WARNING (016272): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557936,839547), p2=(558698,838785)
LINE entity, line 16288
WARNING (016298): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557936,842087), p2=(558698,842849)
LINE entity, line 16314
WARNING (016324): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555777,839928), p2=(555777,841706)
LINE entity, line 16340
WARNING (016350): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555777,841706), p2=(557555,841706)
